0,0.887825,
1,0.967168,
2,0.931601,
3,0.876881,
4,0.948016,
5,0.963064,
6,0.9658,
7,0.932969,
8,1,
9,0.931601,
10,0.956224,
11,0.912449,
12,0.983584,
13,0.915185,
14,0.942544,
15,0.95212,
16,0.937073,
17,0.964432,
18,0.901505,
19,0.960328,
20,0.969904,
21,0.905609,
22,0.984952,
23,0.953488,
24,0.960328,
25,0.974008,
26,0.939808,
27,0.957592,
28,0.928865,
29,0.898769,
30,0.950752,
31,0.924761,
32,0.995896,
33,0.890561,
34,0.846785,
35,0.0191518,
36,0.72093,
37,0.797538,
38,0.844049,
39,0.46238,
40,0.954856,
41,0.859097,
42,0.900137,
43,0,
44,0.709986,
45,0.829001,
46,0.753762,
47,0.4487,
48,0.968536,
49,0.927497,
50,0.954856,
51,0.934337,
52,0.94528,
53,0.967168,
54,0.908345,
55,0.930233,
56,0.902873,
57,0.926129,
58,0.906977,
59,0.867305,
60,0.926129,
61,0.906977,
62,0.930233,
63,0.900137,
64,0.926129,
65,0.879617,
66,0.800274,
67,0.896033,
68,0.926129,
69,0.846785,
70,0.871409,
71,0.875513,
72,0.95212,
73,0.853625,
74,0.912449,
75,0.932969,
76,0.939808,
77,0.890561,
78,0.870041,
79,0.911081,
