0,0.855684,
1,0.918312,
2,0.899251,
3,0.865214,
4,0.876106,
5,0.895167,
6,0.946903,
7,0.894486,
8,0.912866,
9,0.837304,
10,0.909462,
11,0.90742,
12,0.791014,
13,0.611981,
14,0.802587,
15,0.921715,
16,0.735875,
17,0.93533,
18,0.551396,
19,0.816882,
20,0.852961,
21,0.976174,
22,0.959156,
23,0.91627,
24,0.782845,
25,0.42614,
26,1,
27,0.567733,
28,0.493533,
29,0.848877,
30,0.50919,
31,0.639891,
32,0.938734,
33,0.765827,
34,0.763104,
35,0.036079,
36,0.466304,
37,0.67597,
38,0.70388,
39,0.278421,
40,0.826413,
41,0.565691,
42,0.528251,
43,0,
44,0.367597,
45,0.494894,
46,0.514636,
47,0.2403,
48,0.868618,
49,0.848196,
50,0.853642,
51,0.857726,
52,0.847515,
53,0.918312,
54,0.648741,
55,0.80599,
56,0.791014,
57,0.8516,
58,0.940095,
59,0.75902,
60,0.797141,
61,0.642614,
62,0.838666,
63,0.786249,
64,0.649421,
65,0.700477,
66,0.800545,
67,0.720218,
68,0.790334,
69,0.562287,
70,0.656909,
71,0.622192,
72,0.761743,
73,0.877468,
74,0.761062,
75,0.750851,
76,0.656909,
77,0.624915,
78,0.511232,
79,0.504425,
