0,0.221931,
1,0.259904,
2,0.187078,
3,0.207883,
4,0.239541,
5,0.251783,
6,0.485504,
7,0.259639,
8,0.239785,
9,0.232766,
10,0.237259,
11,0.222152,
12,0.279638,
13,0.307029,
14,0.284103,
15,0.294917,
16,0.258102,
17,0.260162,
18,0.238168,
19,0.285217,
20,0.255189,
21,0.297761,
22,0.266884,
23,0.275143,
24,0.27414,
25,0.427106,
26,0.262771,
27,0.277043,
28,0.226393,
29,0.176882,
30,0.259008,
31,0.209673,
32,0.32552,
33,0.270314,
34,0.283296,
35,0.362063,
36,0.335017,
37,0.28883,
38,0.266214,
39,0.351822,
40,0.260425,
41,0.251995,
42,0.298308,
43,0.268988,
44,0.253868,
45,0.295037,
46,0.250119,
47,0.263089,
48,0.218712,
49,0.25514,
50,0.242784,
51,0.246913,
52,0.235708,
53,0.238951,
54,0.298049,
55,0.251141,
56,0.243442,
57,0.242518,
58,0.287348,
59,0.243984,
60,0.257802,
61,0.231344,
62,0.333721,
63,0.253823,
64,0.2374,
65,0.284083,
66,0.203613,
67,0.249203,
68,0.24347,
69,0.311008,
70,0.232145,
71,0.245528,
72,0.237681,
73,0.254383,
74,0.261777,
75,0.250433,
76,0.239522,
77,0.299587,
78,0.239249,
79,0.254324,
