0,0.835239,
1,0.0459551,
2,0.0279543,
3,0.199704,
4,0.729987,
5,0.581321,
6,0.332274,
7,0.578357,
8,0.773825,
9,0.76133,
10,0.760059,
11,0.790978,
12,0.786108,
13,0.691021,
14,0.742906,
15,0.672596,
16,0.879712,
17,1,
18,0.828674,
19,0.977975,
20,0.94515,
21,0.811732,
22,0.993859,
23,0.887971,
24,0.699068,
25,0.362558,
26,0.660737,
27,0.510165,
28,0.835875,
29,0,
30,0.0872512,
31,0.20288,
32,0.433715,
33,0.502541,
34,0.686362,
35,0.447692,
36,0.454045,
37,0.74227,
38,0.456374,
39,0.357052,
40,0.613935,
41,0.749682,
42,0.685303,
43,0.797967,
44,0.691021,
45,0.67302,
46,0.692927,
47,0.857687,
48,0.690597,
49,0.462092,
50,0.751377,
51,0.609488,
52,0.798814,
53,0.695468,
54,0.621347,
55,0.694197,
56,0.82931,
57,0.542778,
58,0.812368,
59,0.776154,
60,0.733164,
61,0.723211,
62,0.647819,
63,0.761542,
64,0.838416,
65,0.833969,
66,0.164337,
67,0.778484,
68,0.760483,
69,0.627488,
70,0.750741,
71,0.758789,
72,0.643583,
73,0.716857,
74,0.466328,
75,0.540237,
76,0.718975,
77,0.645277,
78,0.713257,
79,0.737611,
